"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%9) - 0.5 + (Event #/(93154 + 1))","Time"
11065,72226.4,10040,6300.72,70368.8,5868,3268,161432,24.75,-0.464929,0.980824
12984.3,70758.4,12026,6558.48,70798.3,6071,3277,34287.1,12.75,-0.464833,0.980824
15883.5,73373,14187,10890,71212,10022,3286,94736.9,24.75,-0.464736,0.983168
12951.7,65257.3,13007,3974.4,65874.1,3954,3295,79381.4,30.75,-0.46464,0.98434
9125.12,72920.9,8201,4971.6,70814.8,4601,3304,12713,15.75,-0.464543,0.98434
12646.4,65419.1,12669,4083.84,64945,4121,3313,39394.1,26.25,-0.464446,0.985512
22407,67475.4,21763,9514.8,65534.6,9515,3331,6546.24,27.75,-0.464253,0.986684
13008,73056.2,11669,7079.76,70836.5,6550,3340,136792,18,-0.464157,0.987856
25133.4,72747.3,22642,15425.3,71402.1,14158,3358,-573.84,42.75,-0.463963,0.990199
24357.8,136706,11677,13628.2,132316,6750,3367,235595,24,-0.463867,0.991371
23145.6,78080.5,19427,14293.4,77730.9,12051,3376,19455.8,-3,-0.46377,0.992543
16022.4,71136.4,14761,9325.44,72325.7,8450,3394,3481.92,33.75,-0.463577,0.994887
11162.2,64828.8,11284,3900.24,64612.3,3956,3403,-1005.84,26.25,-0.46348,0.994887
15605.1,70779.8,14449,10301,70314.4,9601,3430,78086.2,36.75,-0.46319,0.998402
26301.4,79053.9,21804,19057.7,73689.6,16949,3439,130354,39,-0.463094,0.999574
13097.6,65072,13191,5045.04,64842.5,5099,3448,16675.9,36.75,-0.462997,1.00075
18069.8,71162.8,16641,10069.2,69077.3,9553,3457,-857.52,3.75,-0.462901,1.00075
13364.5,64959.9,13483,3888,65705,3878,3466,-696.96,18.75,-0.462804,1.00309
15688.3,66362.2,15493,4428.72,65888.9,4405,3475,11833.9,-15.75,-0.462707,1.00426
14148.5,73183.5,12670,7728.48,72793,6958,3484,17395.9,15.75,-0.462611,1.00543
11402.9,72765.2,10270,6587.28,71403.2,6046,3493,-347.76,20.25,-0.462514,1.0066
10698.9,70953.4,9882,6505.92,68958.8,6183,3511,97094.2,15,-0.462321,1.00895
8787.2,66360.7,8678,5227.92,67153.5,5102,3538,19454.4,2.25,-0.462031,1.01129
10215.7,65999.1,10144,3552.48,64959.6,3584,3556,-783.36,3.75,-0.461838,1.01364
14372.5,72455,13000,6936.48,70665.2,6433,3565,123296,5.25,-0.461741,1.01364
20494.1,68915.8,19489,13187.5,65608.2,13173,3583,-30.24,18,-0.461548,1.01598
13835.5,72654.2,12480,7456.32,69097.5,7072,3592,-704.88,31.5,-0.461451,1.01715
14370.6,66178.7,14231,6302.16,64584.6,6395,3601,67744.1,21,-0.461355,1.01832
22801.3,69843.6,21395,16389.4,66273.4,16207,3610,7192.8,31.5,-0.461258,1.0195
14282.9,77493.4,12079,8741.52,72169.9,7938,3628,100459,36,-0.461065,1.02067
11368.3,66160.6,11261,3567.6,64214.8,3641,3655,101855,21,-0.460775,1.02535
10999,76149.7,9466,6554.16,69752.1,6158,3664,19234.1,-5.25,-0.460678,1.02653
13831,66826.2,13564,5581.44,65552.9,5580,3673,18385.2,11.25,-0.460582,1.02653
15195.5,76427.8,13030,11078.6,70917.1,10238,3682,108660,27.75,-0.460485,1.0277
18265,76267.1,15695,11803,70997.6,10895,3691,30753.4,45.75,-0.460389,1.02887
13927,65862.5,13858,4652.64,64409.7,4734,3700,39935.5,2.25,-0.460292,1.03004
20599,85247.4,15836,14253.8,74326.8,12568,3709,262143,13.5,-0.460195,1.03004
11905.9,66180.4,11790,6767.28,67248,6595,3718,60699.6,4.5,-0.460099,1.03121
23570.6,81036.6,19062,17367.1,73572.8,15470,3736,140489,40.5,-0.459906,1.03239
13140.5,65965.1,13055,4814.64,64093.5,4923,3745,-817.92,26.25,-0.459809,1.03356
14778.9,65946,14687,4615.92,63847.4,4738,3754,92129,24.75,-0.459712,1.03473
16935.7,78040.8,14222,11252.2,70729.1,10426,3763,168314,36,-0.459616,1.0359
11760.6,75187.3,10251,6862.32,70358.1,6392,3772,149591,-3.75,-0.459519,1.03707
22314.2,75233.4,19438,15575,71230,14330,3781,106324,5.25,-0.459422,1.03824
14258.6,70839.9,13191,5758.56,69694,5415,3790,149436,9.75,-0.459326,1.03942
10840.3,64077.9,11087,3185.28,62801,3324,3817,-380.88,9.75,-0.459036,1.04176
12401.3,74906,10850,7071.12,70534.7,6570,3826,26164.1,38.25,-0.458939,1.04176
11273.6,76199.1,9696,6399.36,70426.3,5955,3835,17504.6,32.25,-0.458843,1.0441
12356.5,67019.3,12083,5870.16,67127.3,5731,3844,15104.9,11.25,-0.458746,1.0441
17802.9,70796.7,16480,11023.9,69877.5,10339,3853,4961.52,32.25,-0.45865,1.04528
19475.8,81557.1,15650,14757.8,72949.9,13258,3862,20950.6,30.75,-0.458553,1.04645
15438.7,74698.6,13545,10035.4,70407.6,9341,3871,56693.5,28.5,-0.458456,1.04762
12622.7,73913.7,11192,7176.96,71962.9,6536,3880,-60.48,3,-0.45836,1.04879
18524.8,74063,16392,10845.4,70129.4,10135,3898,-282.96,15,-0.458167,1.04996
12297.6,71183.1,11322,6480.72,69820.9,6083,3907,31657.7,-18,-0.45807,1.05113
20890.9,68896.2,19872,9386.64,69494.2,8852,3916,186738,16.5,-0.457973,1.05231
19091.2,66003.4,18956,8178.48,64732.5,8280,3925,6775.2,14.25,-0.457877,1.05231
10534.4,72832.8,9479,6219.36,71419.7,5707,3934,35925.8,36.75,-0.45778,1.05348
12638.7,75094.4,11030,7760.16,71730.6,7090,3952,-97.92,10.5,-0.457587,1.05582
25026.6,81660,20085,16659.4,75228.3,14513,3961,2987.28,113.25,-0.45749,1.05582
22231,72668.6,20049,14860.8,70364.7,13841,3970,62.64,34.5,-0.457394,1.05817
9193.6,64350.3,9363,4881.6,66943,4779,3979,139529,22.5,-0.457297,1.05817
20964.5,68419.3,20081,10763.3,66589.5,10593,3988,10117.4,13.5,-0.4572,1.06051
23469.4,73593,20900,11650.3,71283.3,10711,3997,103793,-7.5,-0.457104,1.06051
16771.2,66395.9,16554,9668.16,64766.7,9783,4006,78197,2.25,-0.457007,1.06168
19984.6,68867,19018,15331.7,69113.8,14538,4015,53719.9,39,-0.456911,1.06285
13207.7,77194.2,11213,10076.4,70147.3,9414,4024,17205.8,30.75,-0.456814,1.06402
15823.4,67813.2,15292,10068.5,68562.8,9624,4033,67781.5,30,-0.456717,1.0652
9493.76,73596.3,8454,6408,71010.3,5914,4042,34123.7,6,-0.456621,1.06637
13625,76377.2,11691,9180,70217.1,8568,4051,184770,41.25,-0.456524,1.06754
10963.8,69389.3,10355,7112.16,69911.9,6667,4060,25798.3,10.5,-0.456427,1.06871
10592.6,73343.8,9465,6548.4,71123,6034,4069,102868,-22.5,-0.456331,1.06988
15376,66090.5,15247,6932.16,64541.3,7039,4078,7973.28,-15,-0.456234,1.07106
11164.2,70317.6,10405,6548.4,68719.9,6245,4096,124659,51,-0.456041,1.07223
13111,74665,11508,6577.92,70531.8,6112,4105,27452.2,16.5,-0.455944,1.0734
12254.7,73694.7,10898,8468.64,70235.5,7902,4132,21453.8,1.5,-0.455655,1.07691
13093.1,64035.1,13400,6001.92,63730.1,6172,4141,-604.8,-7.5,-0.455558,1.07809
15777.9,64808.6,15955,5753.52,64754,5823,4150,34961.8,2.25,-0.455461,1.07809
19591,80014.9,16046,7907.04,80879.6,6407,4159,93373.9,42.75,-0.455365,1.07926
9797.76,63656.8,10087,3954.96,63982.3,4051,4168,5051.52,26.25,-0.455268,1.08043
8843.52,63934.8,9065,3378.24,63583.1,3482,4177,51019.9,37.5,-0.455171,1.0816
13261.4,64974.7,13376,4703.76,64168.5,4804,4186,8316,22.5,-0.455075,1.08277
12997.1,66075.5,12891,5124.24,68062.9,4934,4204,81405.4,7.5,-0.454882,1.08395
14001.3,65621.7,13983,6557.76,67840.5,6335,4222,45247.7,1.5,-0.454688,1.08629
24985.6,81094.3,20192,17875.4,75312.4,15555,4231,174572,22.5,-0.454592,1.08746
19732.5,73218.7,17662,10570.3,70810.2,9783,4249,36,32.25,-0.454399,1.08981
21201.3,78028.1,17807,15448.3,73996.6,13682,4276,104763,36,-0.454109,1.09215
15123.8,72793.5,13616,8656.56,70491.6,8048,4285,24487.2,4.5,-0.454012,1.09332
8999.68,70407.4,8377,5496.48,69352.6,5194,4294,154151,-4.5,-0.453916,1.09449
12892.8,74411.5,11355,8935.2,70833.1,8267,4303,97352.6,9,-0.453819,1.09566
7090.56,62441.1,7442,3186,63541.6,3286,4312,12041.3,-0.75,-0.453722,1.09684
23246.1,77890.2,19559,15449.8,74542.9,13583,4330,34953.1,15,-0.453529,1.09918
19944.3,66875,19545,10347.1,65021.5,10429,4348,-498.24,2.25,-0.453336,1.10035
9375.36,64009.1,9599,3556.08,64989.2,3586,4357,-290.88,21,-0.453239,1.1027
14750.1,72187.4,13391,9853.92,70301.2,9186,4366,-406.08,64.5,-0.453143,1.1027
8099.2,63888.9,8308,2786.4,65734.2,2778,4375,15620.4,21.75,-0.453046,1.10387
26375.7,89331.1,19350,17625.6,77182.4,14966,4384,19558.1,31.5,-0.452949,1.10504
22224.6,79296.3,18368,14991.8,78100.6,12580,4393,191676,34.5,-0.452853,1.10621
21201.3,73863.5,18811,11054.2,73302.2,9883,4402,15057.4,12,-0.452756,1.10855
10592.6,71076,9767,5691.6,71415.8,5223,4411,54918.7,14.25,-0.45266,1.10855
12477.4,64893.4,12601,5140.08,64225,5245,4420,6894.72,8.25,-0.452563,1.10973
20757.1,70869.4,19195,14616,71579.3,13382,4429,36097.9,-1.5,-0.452466,1.1109
26155.5,76797.9,22320,19921.7,74084.3,17623,4447,257479,76.5,-0.452273,1.11324
16883.2,73231.7,15109,10314,71444.7,9461,4456,120136,30.75,-0.452176,1.11441
24755.2,79926.9,20298,17854.6,74839.6,15635,4465,124137,38.25,-0.45208,1.11441
20000,74291.2,17643,11993,71569.5,10982,4474,8771.76,24,-0.451983,1.11559
10065.9,62760.9,10511,3723.84,63109.8,3867,4483,80848.8,11.25,-0.451887,1.11676
15774.7,66164,15625,7893.36,66142.3,7821,4492,3957.84,-0.75,-0.45179,1.11793
11319,63756.3,11635,3553.2,64061.2,3635,4501,-735.84,37.5,-0.451693,1.1191
17248,74390.6,15195,10002.2,72980.1,8982,4510,89195,19.5,-0.451597,1.12027
14929.9,70159.7,13946,8661.6,69369,8183,4528,70406.6,39,-0.451404,1.12262
19201.3,73857,17038,13535.3,72053.3,12311,4537,96256.1,67.5,-0.451307,1.12379
11002.2,74227.2,9714,7638.48,70566,7094,4546,143275,18.75,-0.45121,1.12379
14313.6,73222.7,12811,10849,70570.5,10075,4555,-231.12,-1.5,-0.451114,1.12613
10944,63014.1,11382,3985.2,64487.4,4050,4573,-681.84,21.75,-0.450921,1.1273
20493.4,74391.2,18054,8535.6,73122.8,7650,4582,206212,13.5,-0.450824,1.12965
9802.88,72152,8904,5849.28,71358.6,5372,4591,42591.6,32.25,-0.450727,1.12965
9212.8,64333.5,9385,3760.56,65233.5,3778,4618,-447.84,33,-0.450437,1.13316
22937.6,77069.4,19505,15526.8,73348.6,13873,4627,118067,100.5,-0.450341,1.13433
11331.8,76569.1,9699,7130.16,70257.4,6651,4636,7381.44,6,-0.450244,1.13551
23862.4,101279,15441,12098.9,110603,7169,4645,250939,18,-0.450148,1.13551
17900.2,76017.7,15432,9091.44,74226.6,8027,4654,26385.8,18,-0.450051,1.13668
26606.1,80661.3,21617,16823.5,75202.7,14661,4663,96477.1,40.5,-0.449954,1.13785
16613.1,74782.4,14559,11618.6,70910.7,10738,4672,539.28,28.5,-0.449858,1.13902
21026.6,81408.2,16927,13518.7,81535.3,10866,4681,139805,31.5,-0.449761,1.14019
12131.8,71647.5,11097,7624.8,68971.6,7245,4690,-595.44,33.75,-0.449665,1.14137
15594.9,64902.9,15747,5765.04,64309.4,5875,4699,-539.28,23.25,-0.449568,1.14254
12881.9,64563.3,13076,3628.8,64554,3684,4708,82363,18,-0.449471,1.14371
13685.8,78209.8,11468,9705.6,74021.4,8593,4735,54642.2,16.5,-0.449181,1.14605
11541.8,72161.9,10482,6621.84,69882.3,6210,4753,310.32,-6.75,-0.448988,1.1484
14651.5,74729.7,12849,8727.12,71474.7,8002,4762,20491.2,-15.75,-0.448892,1.14957
14000.6,65431.5,14023,4816.8,65343.4,4831,4771,125810,3.75,-0.448795,1.15074
13534.1,66039,13431,8205.12,67835.3,7927,4780,-330.48,24.75,-0.448698,1.15191
13418.9,64863.5,13558,5164.56,66863.8,5062,4789,38374.6,-5.25,-0.448602,1.15308
9104,74052.3,8057,3905.28,68122.6,3757,4798,124373,36,-0.448505,1.15426
13473.3,73343.7,12039,7528.32,70979.1,6951,4816,114789,11.25,-0.448312,1.15543
10281.6,67233.6,10022,5911.92,68671.3,5642,4825,46045.4,34.5,-0.448215,1.1566
13663.4,72883.1,12286,7147.44,71601.1,6542,4834,24976.1,24,-0.448119,1.15777
7910.4,64247.9,8069,3072.24,64512.1,3121,4843,43681,24.75,-0.448022,1.15894
11943,67300,11630,5669.28,65748,5651,4852,106500,15,-0.447926,1.15894
22079.4,73833.7,19598,11148.5,72461.3,10083,4861,162460,15,-0.447829,1.16012
18091.5,71278.5,16634,7462.08,71267.1,6862,4870,27708.5,18,-0.447732,1.16129
16793.6,77752.4,14155,9756.72,72405.9,8831,4879,271.44,25.5,-0.447636,1.16246
9619.2,65632.9,9605,4975.2,68141,4785,4888,52602.5,5.25,-0.447539,1.16363
22176,73359.6,19811,10742.4,71206,9887,4906,16495.2,-13.5,-0.447346,1.16597
12869.1,79363,10627,8315.28,73374.2,7427,4915,155100,-18,-0.447249,1.16715
10325.8,65388.8,10349,4063.68,65386,4073,4924,60928.6,25.5,-0.447153,1.16715
12695,75265.3,11054,6909.84,72863,6215,4933,140489,45.75,-0.447056,1.16832
14145.9,65341.6,14188,4492.08,65088,4523,4942,-229.68,34.5,-0.446959,1.16949
21331.8,76464.7,18283,16665.1,73844.9,14790,4951,99018.7,12.75,-0.446863,1.17066
21373.4,83685.6,16738,16786.8,76134.2,14450,4960,115653,38.25,-0.446766,1.17301
15728,75529.4,13647,9556.56,72071.2,8690,4969,89995,15,-0.44667,1.17301
14105.6,65045.4,14212,4404.96,64395.2,4483,4987,61499.5,-18.75,-0.446476,1.17535
23491.8,77271.7,19924,15753.6,72644.8,14212,4996,116893,19.5,-0.44638,1.17652
18476.2,66920.2,18094,6705.36,65451.7,6714,5005,84.24,-18.75,-0.446283,1.17769
12224.6,73920.8,10838,7783.2,70433.6,7242,5014,19374.5,30,-0.446186,1.17886
22622.7,72623.2,20415,12404.9,70502.7,11531,5023,11848.3,36,-0.44609,1.18004
15246.7,66658.4,14990,6524.64,65472.2,6531,5032,55427,-10.5,-0.445993,1.18121
19685.1,73262.8,17609,7774.56,71591.1,7117,5041,141667,3.75,-0.445897,1.18355
26933.1,78330,22534,17199.4,75376.3,14954,5050,53133.1,21.75,-0.4458,1.18355
13395.2,63989.2,13719,3348.72,64948.7,3379,5059,-113.76,-20.25,-0.445703,1.18472
10775,68799,10264,5140.8,70306.2,4792,5068,7161.12,14.25,-0.445607,1.1859
19304.3,77043.3,16421,8465.76,77218.1,7185,5077,743.04,21,-0.44551,1.18707
12144,74331.7,10707,8174.16,71704.2,7471,5095,71528.4,0.75,-0.445317,1.18941
14518.4,75881.5,12539,9273.6,73276.4,8294,5113,12340.8,30,-0.445124,1.19058
15685.8,72184.7,14241,11358.7,70997.1,10485,5122,121033,30.75,-0.445027,1.19175
20961.3,93494.8,14693,9104.4,84120.4,7093,5131,131211,29.25,-0.44493,1.19293
19264.6,73767.3,17115,11443,71157.2,10539,5149,20828.9,12,-0.444737,1.1941
18848.6,74624.8,16553,10201,71846.3,9305,5158,77871.6,12.75,-0.444641,1.19527
23986.6,77285.3,20340,13137.8,72991,11796,5167,176354,14.25,-0.444544,1.19644
13226.9,64248.2,13492,4178.16,64096.4,4272,5176,4205.52,-16.5,-0.444447,1.19761
16528,72376,14966,9011.52,71171.2,8298,5185,62910,20.25,-0.444351,1.19879
8648.96,68472.9,8278,6063.12,69735.5,5698,5194,81116.6,24,-0.444254,1.19996
12902.4,66590.9,12698,6060.96,69260.9,5735,5203,258.48,-9.75,-0.444158,1.2023
12586.9,65577.1,12579,4075.2,65539.2,4075,5212,517.68,23.25,-0.444061,1.20347
8940.16,65085.8,9002,4577.04,66613.6,4503,5221,84787.9,15.75,-0.443964,1.20464
14279,72858.2,12844,7652.16,73966.4,6780,5239,4030.56,29.25,-0.443771,1.20699
17290.2,82385.7,13754,12631.7,73788.2,11219,5248,71433.4,6,-0.443675,1.20816
17941.8,71008.6,16559,12924.7,71048,11922,5257,91963.4,7.5,-0.443578,1.20933
11909.1,71322,10943,5442.48,71193.3,5010,5266,103571,24.75,-0.443481,1.2105
11950.1,69651.4,11244,6138.72,69363.3,5800,5275,94983.1,31.5,-0.443385,1.21168
20566.4,78600.4,17148,10364.4,74120.6,9164,5293,184044,50.25,-0.443191,1.21402
21063,99094.6,13930,10081.4,107134,6167,5311,36186.5,28.5,-0.442998,1.21636
14636.2,75077.9,12776,8126.64,72088.2,7388,5320,23254.6,27.75,-0.442902,1.21871
11795.8,70740.5,10928,5911.2,70538.3,5492,5329,56530.1,26.25,-0.442805,1.21988
11916.2,67033.3,11650,5703.84,66207.4,5646,5338,7624.8,26.25,-0.442708,1.22105
13096.3,66379,12930,3695.76,65567.2,3694,5347,-331.92,25.5,-0.442612,1.22222
16969,75703.1,14690,9980.64,72147.7,9066,5365,135933,10.5,-0.442419,1.22457
8403.84,67116,8206,3870.72,66008.7,3843,5374,22361,6.75,-0.442322,1.22457
10167.7,65104.9,10235,5274,65189.9,5302,5383,-164.88,4.5,-0.442225,1.22574
18787.2,123087,10003,9983.52,108847,6011,5392,99110.9,24.75,-0.442129,1.22574
12887,71223.2,11858,7257.6,70464.3,6750,5401,342.72,25.5,-0.442032,1.22808
13385,67445.5,13006,4786.56,64946.6,4830,5410,17838,23.25,-0.441935,1.22925
16183.7,76861.6,13799,8856,71169.4,8155,5419,161367,5.25,-0.441839,1.23043
19676.2,73038.6,17655,10584.7,71550.3,9695,5428,747.36,8.25,-0.441742,1.2316
12474.9,67100.6,12184,5693.76,68241.8,5468,5437,10445,-9.75,-0.441646,1.23277
15093.8,65617.6,15075,4241.52,64720,4295,5446,60.48,6.75,-0.441549,1.23394
18914.6,78256.6,15840,12390.5,72709.8,11168,5455,82819.4,19.5,-0.441452,1.23394
9904,65788.4,9866,3520.8,64254.8,3591,5464,89668.8,12,-0.441356,1.23511
9924.48,66715.6,9749,5582.16,68392.7,5349,5473,105057,9.75,-0.441259,1.23628
20748.8,67574.1,20123,10201.7,64834.9,10312,5491,136.08,75,-0.441066,1.23863
15248,74853.4,13350,9542.16,70853.7,8826,5500,4443.84,27,-0.440969,1.2398
26881.9,73620.3,23930,15788.2,70353.8,14707,5509,811.44,72.75,-0.440873,1.24214
16860.8,72439.3,15254,9216,70344.7,8586,5518,54340.6,-1.5,-0.440776,1.24332
8851.2,68835,8427,6006.96,68405.2,5755,5527,19264.3,13.5,-0.44068,1.24332
28305.3,72129,25718,20486.2,70744.1,18978,5536,34503.1,20.25,-0.440583,1.24566
13078.4,67509.9,12696,6156,69331.4,5819,5545,136877,24.75,-0.440486,1.24566
8405.76,65246.9,8443,2788.56,64033.3,2854,5563,1380.24,0.75,-0.440293,1.24917
14518.4,76160.9,12493,8646.48,71710.4,7902,5572,167650,41.25,-0.440196,1.25035
15842.6,72151.4,14390,7203.6,71163,6634,5581,33666.5,30,-0.4401,1.25152
12986.2,78802.4,10800,8764.56,73320.7,7834,5590,151652,-10.5,-0.440003,1.25386
15478.4,74951.4,13534,9297.36,71734.4,8494,5599,23078.2,-1.5,-0.439907,1.25503
10595.8,64626.2,10745,3492,64194,3565,5617,16539.8,-0.75,-0.439713,1.25621
20344.3,74145.6,17982,9048.24,74290.3,7982,5626,154454,30,-0.439617,1.25738
11879.7,65766.7,11838,6433.2,67070.7,6286,5644,54763.2,24.75,-0.439424,1.25972
13395.8,76280.3,11509,7780.32,72768.8,7007,5653,32944.3,15,-0.439327,1.26089
23671.7,83396.8,18602,15032.9,75493.9,13050,5662,221665,32.25,-0.43923,1.26206
10028.2,64514.1,10187,6344.64,66742,6230,5680,6836.4,13.5,-0.439037,1.26441
13494.4,65339.4,13535,5245.92,64696.4,5314,5689,74193.1,18,-0.43894,1.26441
13911,70004.9,13023,6916.32,69583.7,6514,5698,9653.04,-9,-0.438844,1.26558
16278.4,75516.5,14127,9627.12,71679.5,8802,5707,128309,-6,-0.438747,1.26675
17987.8,73084.4,16130,9487.44,71385.6,8710,5716,51566.4,38.25,-0.438651,1.26675
17434.2,76441.5,14947,7812.72,72369.5,7075,5725,79162.6,9.75,-0.438554,1.26792
24280.3,72798.8,21858,11599.2,69881,10878,5743,28995.8,0.75,-0.438361,1.27027
16730.2,75809.5,14463,9420.48,72710,8491,5752,22772.9,15.75,-0.438264,1.27144
14099.8,73064.5,12647,6680.16,70350.5,6223,5770,28269.4,24.75,-0.438071,1.27378
11799.7,67419.7,11470,5365.44,67855.9,5182,5779,210.96,3,-0.437974,1.27495
14965.1,72449.9,13537,7588.8,69841.3,7121,5788,7383.6,2.25,-0.437878,1.27613
15329.9,74690.5,13451,8297.28,71044,7654,5797,79688.9,10.5,-0.437781,1.2773
13822.7,66055.5,13714,3780,64144.5,3862,5806,65309.8,-18,-0.437685,1.27847
13289,66128,13170,5821.2,66590.7,5729,5815,76800.2,6.75,-0.437588,1.27964
23370.2,76297.3,20074,12936.2,72541.2,11687,5824,37348.6,16.5,-0.437491,1.28081
24853.8,70652.2,23054,14951.5,68031.9,14403,5833,159399,39.75,-0.437395,1.28199
14319.4,65993.9,14220,5418,64711.9,5487,5842,60.48,3,-0.437298,1.28316
12745.6,79085,10562,8562.24,73427.8,7642,5851,44755.2,-4.5,-0.437201,1.28433
12101.1,66226.2,11975,3814.56,64513.8,3875,5860,11912.4,13.5,-0.437105,1.2855
8831.36,64487.1,8975,3679.92,64656.1,3730,5869,-78.48,8.25,-0.437008,1.28667
19148.2,76658.1,16370,11723.8,71846.7,10694,5878,101760,12.75,-0.436912,1.28784
12252.8,78640.6,10211,8650.8,72433.7,7827,5887,63930.2,6.75,-0.436815,1.28902
10569.6,66528,10412,2970,64880.6,3000,5896,186.48,-15,-0.436718,1.29019
12343.7,65710,12311,4472.64,65210,4495,5905,41772.2,2.25,-0.436622,1.29136
20759,78444.6,17343,14605.2,72766.2,13154,5914,12993.1,13.5,-0.436525,1.29253
10134.4,65661.7,10115,4783.68,64733.3,4843,5923,33.84,-16.5,-0.436429,1.2937
15971.8,70998.5,14743,5850,70853,5411,5932,147792,4.5,-0.436332,1.29488
21501.4,76536.8,18411,11505.6,71148.4,10598,5941,42392.9,57,-0.436235,1.29605
10213.8,65502.4,10219,3107.52,64488.4,3158,5950,9243.36,4.5,-0.436139,1.29722
16796.2,66894.8,16455,4886.64,64579.7,4959,5959,106740,21,-0.436042,1.29839
14199.7,66027.4,14094,4150.8,63871.1,4259,5968,23798.9,21,-0.435945,1.29956
14597.8,80305.5,11913,9178.56,71806.9,8377,5977,160949,17.25,-0.435849,1.30073
9865.6,64901.8,9962,3003.84,64948.8,3031,5986,10784.9,-4.5,-0.435752,1.30191
15663.4,75623.5,13574,10411.9,72237.5,9446,5995,542.16,8.25,-0.435656,1.30308
19169.9,80771.5,15554,14757.1,73366.9,13182,6013,199216,21.75,-0.435462,1.30542
10818.6,72502.8,9779,7853.04,70241.1,7327,6031,54267.1,30.75,-0.435269,1.30894
14346.2,77103.1,12194,8331.12,71935.2,7590,6040,18995.8,7.5,-0.435173,1.30894
17611.5,77786,14838,9622.08,73137.6,8622,6049,189805,15.75,-0.435076,1.31011
21050.9,76934.6,17932,10401.8,72274.7,9432,6058,64184.4,-3.75,-0.434979,1.31128
13696,65136.5,13780,3939.84,63471.3,4068,6067,56882.9,0.75,-0.434883,1.31245
10230.4,63956.8,10483,4106.88,63373.8,4247,6076,-40.32,7.5,-0.434786,1.31245
18042.9,75306.2,15702,9766.08,71352.3,8970,6085,210446,-2.25,-0.434689,1.3148
9493.76,64635.7,9626,3942.72,64808.2,3987,6094,25637,-0.75,-0.434593,1.31597
11746.6,75016.8,10262,7372.8,72703,6646,6103,13183.2,51,-0.434496,1.31597
19299.2,75307.7,16795,9630,72817.8,8667,6112,76278.2,21,-0.4344,1.31714
9740.16,65591,9732,4788,68812.8,4560,6121,325.44,7.5,-0.434303,1.31831
9785.6,65180.3,9839,3317.04,64353.3,3378,6130,251.28,-4.5,-0.434206,1.31948
9193.6,65762,9162,3036.96,64161.9,3102,6139,57431.5,-21,-0.43411,1.32066
11738.9,75187.6,10232,7634.88,71316.9,7016,6148,42390,21,-0.434013,1.32183
9546.24,72001.7,8689,5847.12,69811.8,5489,6166,94375.4,21,-0.43382,1.323
17088.6,77799.3,14395,11623,72752.9,10470,6175,25518.2,12,-0.433723,1.32534
11177,74782.4,9795,7224.48,70173.9,6747,6184,847.44,10.5,-0.433627,1.32652
11753.6,64931.6,11863,3898.8,66418.4,3847,6193,6302.88,-3.75,-0.43353,1.32652
11844.5,73064.7,10624,6547.68,69796.5,6148,6202,612,50.25,-0.433434,1.32769
23251.8,76397.9,19946,14891,72080.6,13539,6211,3303.36,31.5,-0.433337,1.32886
26273.9,77135.1,22323,15991.2,72884,14379,6229,29495.5,45.75,-0.433144,1.3312
11900.8,65370.1,11931,3329.28,63741.7,3423,6238,37344.2,-1.5,-0.433047,1.33237
15225.6,73369.5,13600,7320.96,71567.2,6704,6247,1244.88,22.5,-0.43295,1.33355
13966.1,72780,12576,7514.64,70758.5,6960,6256,118329,38.25,-0.432854,1.33355
14826.2,67626.1,14368,5078.88,68600.5,4852,6292,103167,2.25,-0.432467,1.33823
25655,79472.9,21156,18092.2,74091.6,16003,6301,158442,39.75,-0.432371,1.33941
11786.9,72280.8,10687,7526.16,69883,7058,6310,514.8,12.75,-0.432274,1.34058
17896.3,74533.1,15736,10324.8,70425.3,9608,6319,127116,18,-0.432178,1.34175
13017.6,65039.4,13117,5438.88,66191.7,5385,6328,129547,36.75,-0.432081,1.34292
8314.24,65380.6,8334,3930.48,63933.5,4029,6337,41438.9,6,-0.431984,1.34409
19443.8,66660,19116,8187.84,65129.1,8239,6346,542.16,16.5,-0.431888,1.34526
13842.6,65063.9,13943,5482.8,64267.7,5591,6373,11629.4,-2.25,-0.431598,1.34878
15742.7,75472.9,13670,9808.56,71822.8,8950,6382,93469.7,14.25,-0.431501,1.34995
10814.1,75547.6,9381,6481.44,71162.3,5969,6391,40019,16.5,-0.431405,1.3523
