"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%6) - 0.5 + (Event #/(69419 + 1))","Time"
10289.9,72348.5,9321,6025.68,69955.5,5645,2113,34585.2,27.75,-0.469576,0.936945
17798.4,67222,17352,8992.08,65969.4,8933,2125,11694.2,5.25,-0.469404,0.938121
15017,65115.2,15114,4554.72,64193.2,4650,2131,53426.2,-5.25,-0.469317,0.939297
9905.28,64329.8,10091,3546.72,63891.7,3638,2137,18667.4,-17.25,-0.469231,0.939297
21664.6,74172.7,19142,13789.4,70349.1,12846,2143,1207.44,10.5,-0.469144,0.940472
16836.5,76741.9,14378,7834.32,72528.6,7079,2149,175954,0,-0.469058,0.940472
14661.1,74697.3,12863,7812,71563.8,7154,2155,64828.1,-6,-0.468971,0.941648
19891.2,83397.7,15631,13965.1,74662.9,12258,2161,109884,54,-0.468885,0.942823
12374.4,73804.9,10988,8218.08,70347.5,7656,2167,126264,34.5,-0.468799,0.942823
20028.2,75822.6,17311,11549.5,73672.3,10274,2173,880.56,9.75,-0.468712,0.943999
16961.3,77934.1,14263,12559,73520.7,11195,2179,73409,75.75,-0.468626,0.945175
13888,69948.1,13012,6822,69122.9,6468,2185,132100,12.75,-0.468539,0.94635
9838.72,72358.9,8911,6289.92,70176.4,5874,2191,3043.44,18.75,-0.468453,0.947526
15447.7,72468.1,13970,8388,72084.4,7626,2203,2569.68,21,-0.46828,0.948701
14677.1,77327.8,12439,10843.2,71211.5,9979,2215,163835,21,-0.468107,0.951053
13225.6,67863.5,12772,7419.6,69703.4,6976,2221,926.64,11.25,-0.468021,0.953404
9801.6,76162.9,8434,8002.8,73890.1,7098,2227,22488.5,29.25,-0.467934,0.954579
15792,65457.2,15811,6696,65117.8,6739,2233,699.84,12.75,-0.467848,0.954579
13545,68536.3,12952,8383.68,71877.7,7644,2239,126108,25.5,-0.467761,0.955755
19379.2,80072.8,15861,14436.7,74258.3,12741,2245,1321.2,48,-0.467675,0.955755
21075.2,73284,18847,10280.9,73219.7,9202,2251,43395.1,-2.25,-0.467589,0.956931
19861.8,72844.6,17869,8616.24,73621.1,7670,2257,117263,5.25,-0.467502,0.958106
17861.8,73612.6,15902,10267.2,71589.7,9399,2263,1131.84,-10.5,-0.467416,0.958106
12868.5,68370.4,12335,5976.72,71764.4,5458,2269,2316.24,-7.5,-0.467329,0.959282
13377.3,64491.2,13594,4656.96,64908.2,4702,2275,121483,9,-0.467243,0.961633
12120.3,63596.3,12490,4830.48,64831.1,4883,2281,480.24,6,-0.467156,0.961633
8563.2,69472.4,8078,5131.44,69785,4819,2287,92862.7,-15,-0.46707,0.962809
14672,64811.6,14836,5330.16,64977.2,5376,2293,684,-3,-0.466984,0.962809
11155.8,64557.1,11325,4325.04,64522.2,4393,2299,24082.6,-18,-0.466897,0.963984
10492.2,67025.5,10259,5744.88,69579.8,5411,2305,92674.8,3.75,-0.466811,0.96516
12756.5,65201.1,12822,6499.44,65915.7,6462,2317,1249.2,-1.5,-0.466638,0.967511
9239.68,63586.2,9523,4520.16,65321.5,4535,2335,1247.76,8.25,-0.466379,0.969862
13011.2,75500.4,11294,7995.6,73031.3,7175,2341,65247.8,3.75,-0.466292,0.971038
13886.7,76683.5,11868,10769,71665.3,9848,2353,101660,21,-0.466119,0.972213
18555.5,71469.6,17015,10684.8,70115.1,9987,2359,154101,18.75,-0.466033,0.973389
14673.9,66148.7,14538,7317.36,67781,7075,2365,15520.3,3,-0.465946,0.974564
16817.9,71803.2,15350,8642.16,69425.4,8158,2371,191643,3.75,-0.46586,0.974564
15984,69326.8,15110,7984.08,71306.2,7338,2377,11615,36.75,-0.465774,0.97574
25831,73914.5,22903,14675,72975.5,13179,2383,68402.2,24.75,-0.465687,0.976916
18673.3,66347.1,18445,8643.6,65344,8669,2389,616.32,47.25,-0.465601,0.978091
12410.2,64273.5,12654,4045.68,64120.4,4135,2395,552.24,-16.5,-0.465514,0.979267
11130.2,64660.2,11281,3374.64,65104.6,3397,2413,51603.1,9.75,-0.465255,0.981618
10773.8,63149,11181,3558.24,64258.2,3629,2419,239.04,21,-0.465169,0.982794
12353.9,65066.8,12443,5675.04,65779.9,5654,2425,1106.64,14.25,-0.465082,0.983969
15432.3,72396,13970,8620.56,73428.3,7694,2431,211998,9.75,-0.464996,0.985145
11838.7,64221.7,12081,4718.16,67409.9,4587,2437,45714.2,15.75,-0.464909,0.98632
8647.68,62928.5,9006,3088.8,64018.8,3162,2443,1121.76,34.5,-0.464823,0.987496
14197.8,65044.7,14305,4975.92,65103.2,5009,2455,111822,15.75,-0.46465,0.989847
11184.6,71449.1,10259,6708.96,70790.3,6211,2461,117140,-8.25,-0.464564,0.989847
13178.2,67105.6,12870,6263.28,69172.6,5934,2467,90734.4,-18,-0.464477,0.991023
17997.4,67903.3,17370,11222.6,66028.1,11139,2473,625.68,23.25,-0.464391,0.991023
10684.2,72506.7,9657,6714,70912,6205,2479,65719.4,-2.25,-0.464304,0.992198
8609.92,69541.5,8114,4854.24,69673.1,4566,2485,32696.6,12,-0.464218,0.993374
12241.3,64535.8,12431,5001.12,66052.7,4962,2491,387.36,12.75,-0.464131,0.993374
10103.7,64149.9,10322,2907.36,64852.5,2938,2509,54049,0,-0.463872,0.996901
20617,79116.6,17078,14613.1,73116.9,13098,2515,24396.5,23.25,-0.463786,0.998076
10113.9,67593.9,9806,6001.2,69597.4,5651,2521,153560,-3,-0.463699,0.998076
15135.4,76400.8,12983,8928.72,71578.3,8175,2527,749.52,11.25,-0.463613,0.998076
13615.4,65964.1,13527,6513.84,68598.9,6223,2539,99769.7,2.25,-0.46344,1.00043
14531.8,64461.8,14774,3812.4,65098.9,3838,2545,42709,5.25,-0.463354,1.0016
12905,64100.3,13194,4608,64596.8,4675,2557,24971.8,11.25,-0.463181,1.00395
17089.3,72588.2,15429,12637.4,71072.5,11653,2563,106093,16.5,-0.463094,1.00513
11360,75559.6,9853,6992.64,72545.5,6317,2569,13388.4,15,-0.463008,1.00631
11311.4,63674.7,11642,4861.44,64821.8,4915,2575,248.4,21,-0.462921,1.00631
14490.2,76055.8,12486,10426.3,70632.6,9674,2581,45952.6,30.75,-0.462835,1.00631
12679,69412.2,11971,6471.36,70321.2,6031,2587,163656,36,-0.462748,1.00748
20367.4,67092,19895,12072.2,68180.5,11604,2593,35509,42.75,-0.462662,1.00866
13036.2,64337.5,13279,4341.6,64917,4383,2599,125151,-25.5,-0.462576,1.00983
16780.2,68753,15995,5738.4,72460.9,5190,2617,146406,-6,-0.462316,1.01336
10633.6,64562.1,10794,4428,64963.8,4467,2623,99817.9,-15.75,-0.46223,1.01453
14508.2,80345.3,11834,11472.5,73466.9,10234,2629,69382.1,3.75,-0.462143,1.01453
19301.1,72099.8,17544,13728.2,70575.3,12748,2641,132795,24.75,-0.461971,1.01689
11269.8,70186.7,10523,6037.2,69780.2,5670,2647,27040.3,33.75,-0.461884,1.01689
20802.6,73664.9,18507,11857,71803.5,10822,2653,1081.44,61.5,-0.461798,1.01806
14661.1,64442.1,14910,5489.28,64760.7,5555,2665,6439.68,-24,-0.461625,1.02041
14429.4,76200.5,12410,9763.92,71464,8954,2671,38131.2,48.75,-0.461538,1.02159
18880,73852.2,16754,11479,70504.7,10670,2677,83979.4,30.75,-0.461452,1.02159
10160.6,71340,9334,6123.6,70679.2,5678,2683,52315.9,27.75,-0.461366,1.02276
12222.1,65296,12267,5274,65722.9,5259,2689,10753.2,-4.5,-0.461279,1.02394
12191.4,70245.6,11374,7719.84,69096.9,7322,2695,121709,37.5,-0.461193,1.02394
19393.3,64446.9,19721,7054.56,64697.4,7146,2707,106065,33,-0.46102,1.02629
15416.3,77855,12977,8711.28,73409.1,7777,2719,154614,24,-0.460847,1.02864
17377.9,68752.1,16565,8507.52,70442.1,7915,2725,94138.6,32.25,-0.460761,1.02982
17829.1,79040.1,14783,12168.7,74622.4,10687,2731,3456.72,61.5,-0.460674,1.03099
19665.9,66674.9,19330,7924.32,65588.3,7918,2737,2336.4,29.25,-0.460588,1.03217
20815.4,75929.8,17966,13323.6,74205.5,11767,2743,105880,31.5,-0.460501,1.03217
11342.1,65026.2,11431,3618.72,64462.2,3679,2749,102234,48,-0.460415,1.03334
17571.2,75560.8,15240,11285.3,72317.6,10227,2755,52369.9,4.5,-0.460328,1.03452
8643.84,72053.3,7862,5583.6,69700.3,5250,2761,77649.1,10.5,-0.460242,1.03452
12293.1,65382.4,12322,4723.92,65341.2,4738,2767,3.6,28.5,-0.460156,1.0357
22547.8,79271.2,18641,14091.1,73589.6,12549,2773,1297.44,35.25,-0.460069,1.0357
12121,65314.9,12162,3448.08,63440,3562,2779,100380,-6,-0.459983,1.03687
21189.8,75595.6,18370,12020.4,71785,10974,2785,754.56,23.25,-0.459896,1.03805
23220.5,79900.1,19046,14122.8,72843.7,12706,2791,259635,33.75,-0.45981,1.03805
17326.1,66379.2,17106,5875.92,65070,5918,2797,142348,3,-0.459723,1.03922
19824,66737.9,19467,8472.96,65189.5,8518,2803,58965.1,5.25,-0.459637,1.0404
22901.1,75846.4,19788,10475.3,74394,9228,2809,197119,26.25,-0.459551,1.0404
9879.04,64801.6,9991,3038.4,63415.5,3140,2815,55356.5,22.5,-0.459464,1.04157
10550.4,71755,9636,7037.28,68917.4,6692,2821,102133,12,-0.459378,1.04275
14438.4,66073.2,14321,5371.2,64790.5,5433,2827,120316,-18.75,-0.459291,1.04392
12263.7,71118.7,11301,6247.44,70433.9,5813,2833,71384.4,-9,-0.459205,1.04392
11173.8,71407.5,10255,7832.88,69454.1,7391,2839,57332.9,21,-0.459118,1.0451
12083.8,66015.9,11996,5731.92,64766.8,5800,2845,85130.6,-6,-0.459032,1.04628
16282.2,66031.7,16160,5301.36,64054.2,5424,2851,84260.9,-1.5,-0.458946,1.04628
12916.5,65421.9,12939,6418.8,66329.6,6342,2863,25640.6,9,-0.458773,1.04863
11838.1,75351.6,10296,7055.28,70872.9,6524,2869,67544.6,-4.5,-0.458686,1.04863
16601,73625.3,14777,10803.6,69928.4,10125,2881,78248.9,31.5,-0.458513,1.05098
15701.1,66382.1,15501,5376.24,65187.3,5405,2887,22309.9,5.25,-0.458427,1.05098
9590.4,71879.7,8744,5333.04,68922.5,5071,2893,7850.16,36.75,-0.458341,1.05215
15281.3,75310.1,13298,9612.72,69274.2,9094,2899,105788,19.5,-0.458254,1.05333
13719.7,65870.6,13650,4991.04,64566.3,5066,2905,96104.2,15,-0.458168,1.0545
14336.6,65179.7,14415,4812.48,63973.8,4930,2911,13158,11.25,-0.458081,1.0545
16212.5,74834.6,14198,10280.9,71177.7,9466,2923,9637.2,25.5,-0.457908,1.05686
23721,82070.4,18942,14941.4,75567.4,12958,2935,41243.8,74.25,-0.457736,1.05803
19521.3,75580.2,16927,13101.1,70411.3,12194,2947,119343,9,-0.457563,1.05921
16115.8,71892.2,14691,7271.28,69964.9,6811,2953,178790,21.75,-0.457476,1.06038
10862.1,67042.5,10618,7102.08,67426,6903,2959,483.12,3.75,-0.45739,1.06156
9345.28,64775.5,9455,3335.76,64411.4,3394,2965,106795,42.75,-0.457303,1.06273
29313.9,79840.3,24062,19672.6,74787.5,17239,2971,54541.4,88.5,-0.457217,1.06273
13244.8,65117.1,13330,3946.32,64175.2,4030,2977,122681,6,-0.457131,1.06391
18119.7,73629.2,16128,10229,71225.1,9412,2983,128609,21,-0.457044,1.06508
11608.3,65633.9,11591,3900.24,64174.3,3983,2989,263.52,41.25,-0.456958,1.06626
16915.2,65618.2,16894,5766.48,63761.1,5927,2995,29196.7,15.75,-0.456871,1.06626
12867.2,64337,13107,3864.24,63645.9,3979,3001,113772,8.25,-0.456785,1.06744
18579.2,74009.6,16452,11305.4,71241.7,10400,3007,35362.8,62.25,-0.456698,1.06861
11870.1,65464.8,11883,4456.8,64648.3,4518,3013,110269,-5.25,-0.456612,1.06861
12913.3,70196.1,12056,7449.12,68758.5,7100,3019,153184,1.5,-0.456526,1.06979
11740.8,67100.8,11467,5680.08,67558.9,5510,3025,101041,10.5,-0.456439,1.07096
15494.4,70732.9,14356,6885.36,69937.9,6452,3031,104533,28.5,-0.456353,1.07214
14125.4,72018.4,12854,9182.88,69573.3,8650,3037,655.92,12.75,-0.456266,1.07331
19694.1,82873.5,15574,15311.5,74055.8,13550,3043,2172.96,27,-0.45618,1.07331
9829.76,67704,9515,4625.28,68301.6,4438,3049,35760.2,-5.25,-0.456093,1.07449
11373.4,65956.1,11301,3857.04,64467,3921,3055,13423.7,4.5,-0.456007,1.07567
25622.4,78521.8,21385,19543.7,71549.9,17901,3061,122927,51.75,-0.45592,1.07684
15352.3,70904.1,14190,8305.92,69795.7,7799,3067,105838,-12,-0.455834,1.07802
20982.4,78335.6,17554,13662.7,72478.6,12354,3073,62551.4,33,-0.455748,1.07919
15470.7,74103.9,13682,10816.6,70788.3,10014,3079,117442,30.75,-0.455661,1.07919
12613.1,65526.2,12615,4767.12,63876.1,4891,3085,279.36,3.75,-0.455575,1.08037
14816.6,73814,13155,8041.68,70883.6,7435,3091,433.44,57.75,-0.455488,1.08154
8218.24,64163.8,8394,2630.88,63435.4,2718,3097,101388,-1.5,-0.455402,1.08154
11272.3,68130.9,10843,5698.08,68569.5,5446,3103,53671.7,28.5,-0.455315,1.08272
14686.1,70655.3,13622,6246,69781.4,5866,3109,107854,23.25,-0.455229,1.08272
12016,63614.2,12379,3506.4,63287.1,3631,3115,15568.6,16.5,-0.455143,1.08389
18471,66358.8,18242,7220.16,64203.6,7370,3127,282.24,6.75,-0.45497,1.08507
22659.2,75873.4,19572,15734.2,71271.4,14468,3139,1892.16,42.75,-0.454797,1.08742
10442.9,64926,10541,5571.36,66181.7,5517,3145,66044.2,20.25,-0.45471,1.0886
7995.52,71721.1,7306,6476.4,69228.1,6131,3151,141402,-0.75,-0.454624,1.0886
14111.4,83966.1,11014,9420.48,76884.3,8030,3157,149709,19.5,-0.454538,1.09095
16439.7,66707.4,16151,6251.76,65544,6251,3163,47579,18,-0.454451,1.09212
10768,63950.3,11035,4106.88,64281.9,4187,3175,14027.8,14.25,-0.454278,1.0933
13146.9,64825.4,13291,4654.8,64988.7,4694,3187,60939.4,21.75,-0.454105,1.09447
21520,76840.7,18354,14664.2,77340.7,12426,3193,1495.44,7.5,-0.454019,1.09565
11701.1,71634.2,10705,6610.32,69581.4,6226,3211,28723.7,6,-0.45376,1.098
11081,70245.9,10338,6294.96,70908.7,5818,3217,103889,12.75,-0.453673,1.10035
8882.56,70322.2,8278,5412.96,69969.2,5070,3223,26720.6,-11.25,-0.453587,1.10035
8625.92,66932.1,8446,5452.56,69051,5175,3229,97433.3,-4.5,-0.4535,1.10153
15836.8,69307.5,14975,6870.24,70538.6,6383,3235,112378,33.75,-0.453414,1.1027
12595.2,77447.8,10658,8262,73748.1,7342,3241,82177.9,27,-0.453328,1.1027
12160.6,64609.6,12335,4270.32,64513.5,4338,3247,135567,35.25,-0.453241,1.10388
10265.6,67317,9994,5844.96,67463.1,5678,3253,84772.8,6,-0.453155,1.10505
14976,65326.6,15024,5396.4,64701.5,5466,3259,293.04,3,-0.453068,1.10505
30765.4,82959.3,24304,25017.1,76627.5,21396,3265,190395,66,-0.452982,1.10623
13930.9,69091.4,13214,7320.24,69336.5,6919,3271,1220.4,-22.5,-0.452895,1.10741
12412.8,64281.7,12655,4605.84,64360,4690,3277,398.88,-12.75,-0.452809,1.10741
13710.1,74620.4,12041,9373.68,70896,8665,3289,169173,21,-0.452636,1.10976
12613.8,64810.3,12755,4272.48,69531,4027,3307,75195.4,46.5,-0.452377,1.11211
13525.1,73236.6,12103,7199.28,71013.2,6644,3313,37586.9,40.5,-0.45229,1.11328
20832.6,72088.7,18939,13372.6,72801.5,12038,3319,173316,20.25,-0.452204,1.11328
10515.2,64730.8,10646,3208.32,64457.5,3262,3325,43223,20.25,-0.452118,1.11446
15397.8,72208.1,13975,8315.28,71151.6,7659,3331,35109.4,15,-0.452031,1.11446
21086.7,72798.8,18983,13591.4,68145.4,13071,3337,182230,11.25,-0.451945,1.11564
9918.08,65240.5,9963,4456.8,66533.2,4390,3349,70373.5,-2.25,-0.451772,1.11916
10382.7,72241.4,9419,6770.16,70315.3,6310,3355,25413.1,-6,-0.451685,1.12034
11694.1,64821.4,11823,4289.76,65395.1,4299,3361,41513,22.5,-0.451599,1.12034
18770.6,70105.9,17547,10633,67845.5,10271,3367,136588,6,-0.451513,1.12151
11280.6,63589.2,11626,3653.28,64170.8,3731,3373,43965.4,12.75,-0.451426,1.12269
9879.68,62990,10279,3502.8,63713.4,3603,3379,112412,4.5,-0.45134,1.12269
19614.1,73541.3,17479,7458.48,70605.1,6923,3385,139918,12,-0.451253,1.12386
17439.4,76901.2,14862,11526.5,72011.4,10490,3391,164345,11.25,-0.451167,1.12504
16386.6,65374.7,16427,5862.96,64490.6,5958,3397,102351,-9,-0.45108,1.12504
17454.1,74792.1,15294,8760.24,74222.5,7735,3403,37322.6,36,-0.450994,1.12622
10394.2,63878.2,10664,3759.84,64301.9,3832,3409,354.96,-1.5,-0.450908,1.12739
14105,73010.2,12661,8942.4,70796,8278,3415,854.64,30.75,-0.450821,1.12739
14113.3,70320.7,13153,6268.32,70669.3,5813,3427,59253.1,16.5,-0.450648,1.12974
18807.7,67155.9,18354,10143.4,66622.1,9978,3451,822.24,41.25,-0.450303,1.13444
10902.4,70875.9,10081,5621.04,70127.6,5253,3463,130041,8.25,-0.45013,1.13562
18238.7,74228,16103,11216.9,72963.7,10075,3469,180116,3.75,-0.450043,1.1368
13299.8,65368.1,13334,5424.48,65181.3,5454,3481,76010.4,-24.75,-0.44987,1.13797
19100.2,76265.7,16413,11776.3,73530.2,10496,3487,74606.4,18,-0.449784,1.13915
10782.1,66699.5,10594,4867.2,68186.6,4678,3493,13248,-34.5,-0.449697,1.13915
10902.4,70925.1,10074,5921.28,69258.8,5603,3499,106484,-12.75,-0.449611,1.14032
19831.7,72245.1,17990,13534.6,72716.9,12198,3505,67747.7,13.5,-0.449525,1.1415
12563.2,64555.6,12754,4037.76,64010.3,4134,3511,8557.2,-27.75,-0.449438,1.14267
18106.2,73283.8,16192,9965.52,71205.9,9172,3517,1046.88,4.5,-0.449352,1.14267
16775.7,77663.9,14156,10478.9,72197.6,9512,3523,149730,57,-0.449265,1.14385
10257.3,69935.6,9612,6368.4,70404.8,5928,3529,89333.3,6,-0.449179,1.14503
9966.08,72466.1,9013,6693.12,70965.9,6181,3535,129695,21,-0.449092,1.14503
19591.7,75821.4,16934,12786.5,73211.2,11446,3541,88839.4,48.75,-0.449006,1.1462
19719.7,67047.9,19275,12066.5,65954,11990,3547,1225.44,-1.5,-0.44892,1.14738
14241.9,75771.9,12318,7194.96,73196,6442,3553,32122.8,0,-0.448833,1.14738
19812.5,73221.2,17733,11185.2,73033.1,10037,3559,13898.9,39,-0.448747,1.14855
12275.8,65674.2,12250,6989.76,67914.2,6745,3565,28683.4,6,-0.44866,1.14973
18201,73318.5,16269,9047.52,70613.1,8397,3571,188952,30.75,-0.448574,1.1509
17671.7,72306.4,16017,10370.2,70897,9586,3577,9300.24,19.5,-0.448487,1.15208
18656,73555.5,16622,11400.5,72913.2,10247,3583,1273.68,51.75,-0.448401,1.15325
10158.1,73617.2,9043,7686,70478.5,7147,3589,72307.4,14.25,-0.448315,1.15443
13404.8,65281.8,13457,5807.52,66760.5,5701,3595,562.32,0,-0.448228,1.15443
25142.4,78993.8,20859,13556.9,76976.6,11542,3601,212697,24,-0.448142,1.15678
9656.96,64461,9818,4179.6,64405,4253,3607,351.36,-9.75,-0.448055,1.15796
17573.1,64675.2,17807,6392.88,65147.5,6431,3613,101693,-13.5,-0.447969,1.15796
12723.2,76695,10872,8431.2,72474.7,7624,3619,6357.6,-13.5,-0.447882,1.15913
13065.6,65353.9,13102,4222.8,65224,4243,3625,91380.2,33.75,-0.447796,1.16031
8651.52,70503.1,8042,5968.8,69814.6,5603,3631,23374.8,30.75,-0.44771,1.16148
9852.8,63711.2,10135,3427.2,64338.3,3491,3637,18038.9,21,-0.447623,1.16148
10308.5,74157.7,9110,6641.28,70725.2,6154,3643,155647,16.5,-0.447537,1.16383
12887.7,76077,11102,7122.96,72183.5,6467,3655,151020,7.5,-0.447364,1.16501
13790.1,72006,12551,8647.92,70185.8,8075,3661,41587.9,32.25,-0.447277,1.16619
15534.1,72114.6,14117,9295.92,69474,8769,3667,52208.6,24,-0.447191,1.16619
15370.2,69502.8,14493,10071.4,70449,9369,3673,8944.56,43.5,-0.447105,1.16736
24294.4,74763.2,21296,17346.2,71090.2,15991,3679,262143,14.25,-0.447018,1.16854
14042.9,74932,12282,7747.92,71086.1,7143,3685,21682.1,23.25,-0.446932,1.16971
16032,72028,14587,7375.68,71357,6774,3691,13730.4,41.25,-0.446845,1.17089
21237.8,73755.4,18871,11276.6,72064.9,10255,3697,91129.7,45,-0.446759,1.17206
9444.48,64941.1,9531,3431.52,64272.1,3499,3703,902.16,-6,-0.446672,1.17441
16515.2,78727.1,13748,9751.68,72196.8,8852,3715,116871,9,-0.4465,1.17677
16063.4,72387.3,14543,8051.04,71119.2,7419,3721,11329.2,20.25,-0.446413,1.17912
12857.6,65600.3,12845,5391.36,64842.8,5449,3733,46841.8,5.25,-0.44624,1.18029
16701.4,79171.5,13825,10619.3,72358.6,9618,3745,121605,39,-0.446067,1.18264
14240,67303.7,13866,7006.32,65157.7,7047,3751,543.6,12,-0.445981,1.18382
13757.4,65724.4,13718,4373.28,64696.9,4430,3757,231.84,15,-0.445895,1.18382
18400.6,79096.4,15246,11244.2,72231.2,10202,3769,37798.6,35.25,-0.445722,1.185
8338.56,64298.8,8499,3085.2,63924,3163,3775,54408.2,25.5,-0.445635,1.18617
10547.2,67700.4,10210,4799.52,70446,4465,3781,90008.6,15.75,-0.445549,1.18735
17185.9,65746.1,17131,5825.52,65128.2,5862,3787,107196,15.75,-0.445462,1.18735
12012.8,78632.7,10012,8809.92,70695.1,8167,3793,178018,27,-0.445376,1.18852
12273.9,65132.3,12350,4381.92,65118.7,4410,3805,28672.6,14.25,-0.445203,1.19087
12667.5,66600.8,12465,6430.32,67654.1,6229,3811,65846.2,6,-0.445117,1.19205
18462.7,72688.5,16646,9738,72969.3,8746,3817,94495.7,47.25,-0.44503,1.19205
16667.5,66426.8,16444,7322.4,65378.9,7340,3829,23813.3,10.5,-0.444857,1.1944
12190.1,73171.8,10918,7023.6,71764.7,6414,3835,9782.64,22.5,-0.444771,1.19558
15059.8,68806.6,14344,9241.2,70553.5,8584,3841,73722.2,19.5,-0.444685,1.19675
13664.6,65833,13603,5936.4,66674.9,5835,3847,622.8,28.5,-0.444598,1.19675
14346.2,66590.8,14119,6228.72,68091,5995,3853,110485,21,-0.444512,1.19793
10668.8,64317,10871,3613.68,64372.4,3679,3865,24454.1,36.75,-0.444339,1.20028
14797.4,65551.2,14794,9224.64,67060,9015,3877,47355.1,9,-0.444166,1.20263
17582.7,66734.3,17267,8748,65543.5,8747,3883,8499.6,-12,-0.44408,1.2038
17739.5,67411.4,17246,8930.16,65647.5,8915,3889,44254.8,9.75,-0.443993,1.2038
9152,70183.2,8546,5976.72,69770.3,5614,3895,12178.1,0,-0.443907,1.20616
12567.7,67872.7,12135,5325.12,69533.2,5019,3901,171708,4.5,-0.44382,1.20616
11889.3,65576.2,11882,4361.04,66189.2,4318,3907,100583,16.5,-0.443734,1.20733
14361,66981.7,14051,6919.2,68137.8,6655,3913,39457.4,9.75,-0.443647,1.20851
16773.8,72421.4,15179,8555.04,72493.3,7734,3919,51710.4,15.75,-0.443561,1.20968
25831,78228.4,21640,15009.1,74631.1,13180,3925,116143,62.25,-0.443475,1.21086
19076.5,77603.7,16110,11733.1,75512.3,10183,3931,2599.92,42.75,-0.443388,1.21203
16102.4,65578.4,16092,5086.8,65417.7,5096,3937,743.04,13.5,-0.443302,1.21203
14300.8,65843.6,14234,5212.08,65050.3,5251,3949,87055.9,-3.75,-0.443129,1.21321
15534.7,74253,13711,8889.12,70272.3,8290,3955,44236.8,9,-0.443042,1.21438
17267.8,76801.2,14735,12707.3,74555.4,11170,3961,1391.04,-10.5,-0.442956,1.21556
12460.2,71933.5,11352,8007.12,72600.2,7228,3979,868.32,7.5,-0.442697,1.21791
17258.9,75561.4,14969,9907.2,71114.8,9130,3985,77364.7,-7.5,-0.44261,1.21909
13246.1,72863.4,11914,8120.88,71745.8,7418,3997,2502,15.75,-0.442437,1.22026
19020.8,74971.3,16627,12471.8,72492.6,11275,4009,15374.9,41.25,-0.442264,1.22144
15080.3,72117.9,13704,8848.8,71242.6,8140,4015,98611.2,5.25,-0.442178,1.22261
10759,65088.6,10833,4525.2,64964.6,4565,4021,45218.9,28.5,-0.442092,1.22379
13771.5,72849.3,12389,6591.6,70992.1,6085,4027,67420.8,27,-0.442005,1.22614
14344.3,64234.3,14635,4374.72,64601.6,4438,4033,109526,30,-0.441919,1.22614
13418.2,78649.3,11181,8138.16,71869.4,7421,4039,165653,1.5,-0.441832,1.22732
13766.4,70407,12814,7956.72,69462.1,7507,4045,424.8,44.25,-0.441746,1.22849
14859.5,65555.9,14855,5907.6,64840.1,5971,4051,32423.8,-3,-0.441659,1.22967
18223.4,77495.7,15411,11340.7,71830,10347,4057,111653,35.25,-0.441573,1.23084
18679,75836.3,16142,11950.6,71102.3,11015,4063,110002,17.25,-0.441487,1.23202
12083.8,65605.7,12071,3788.64,64676.3,3839,4069,51551.3,13.5,-0.4414,1.23319
18313,74776.2,16050,11107.4,72925,9982,4075,60725.5,35.25,-0.441314,1.23437
11355.5,66009.9,11274,4092.48,64862.1,4135,4081,44394.5,-0.75,-0.441227,1.23555
19580.2,68532.7,18724,10647.4,67275.9,10372,4087,18375.1,52.5,-0.441141,1.23672
21900.8,69772.5,20571,9765.36,69277.2,9238,4093,75478.3,52.5,-0.441054,1.2379
12986.9,68263.4,12468,6186.96,69536.7,5831,4099,76930.6,-9,-0.440968,1.23907
13481,69238.9,12760,6485.04,69627.1,6104,4105,532.08,7.5,-0.440882,1.23907
11582.1,77715.1,9767,8166.96,71987.9,7435,4111,2461.68,9.75,-0.440795,1.24025
10714.9,74127.6,9473,5870.16,71546.7,5377,4123,150564,-6.75,-0.440622,1.2426
18051.8,71826,16471,8812.08,72089.4,8011,4135,106655,20.25,-0.440449,1.24495
19303,71983.8,17574,12488.4,71780.4,11402,4141,74828.9,41.25,-0.440363,1.24613
14140.8,65842.4,14075,5174.64,65141.2,5206,4147,453.6,12,-0.440277,1.2473
18468.5,79408.9,15242,12628.1,73721.2,11226,4153,137313,19.5,-0.44019,1.24848
15024,76379.9,12891,10857.6,72086.3,9871,4165,41257.4,33,-0.440017,1.24965
